artist,song_name,lyric
송하예,니 소식,"['그때의 우리 사랑', '뜨겁고 치열했는데', '끝나보니 남는건 미움뿐', '몇번의 계절을 더', '보내야 괜찮아 질까', '미련이 듬뿍 남은 하루를 보내', '친구들과 통화에', '우연히 들은 니 소식', '다른 사랑을 시작해', '잘 지낸다고', '한땐 소중했었고', '많이 사랑했었던', '우리둘은 이젠 남이 됐고', '모르는 사람이야', '넌 완벽히 잊었나봐', '이렇게 넌 잘사는데', '괜한 걱정을 했나봐', '나만 힘든가봐', '너도 내 소식을', '전해 들었으면 좋겠어', '아직은 좀 힘들어 한다는', '미안한 마음갖고', '가끔씩 날 생각해줘', '그래야 내 맘이 좀', '편할거 같아', '니옆에 다른 사람', '있다는게 참 낯설어', '뭔지 모를 서운함은', '이기적인 거니', '한땐 소중했었고', '많이 사랑했었던', '우리둘은 이젠 남이 됐고', '모르는 사람이야', '넌 완벽히 잊었나봐', '이렇게 넌 잘사는데', '나만 끝을 미뤘나봐', '나만 그랬나봐', '솔직한 맘을 말하면', '좋은 사랑 안했으면 해', '가슴아프게 지내길 바랬어', '너는 행복하겠지', '많이 설레이겠지', '나 없이도 웃는 니 모습에', '이제야 실감이나', '넌 완벽히 떠났나봐', '확실히 날 떠났나봐', '난 니가 너무 미워져', '행복하지 말아줘', '잘지내지 말아줘', '좋은 사람 만나 다행이란', '말은 거짓말이야', '네 소식 들은 그날밤', '펑펑 울다가 밤을 샜어', '늦어버린걸 알지만', '어쩔수 없나봐']"
어반자카파,그대 고운 내사랑,"['세상에 지쳐가던 내게 그대는 다가와', '가물어 갈라진 가슴에 단비를 주었죠', '잊었던 희망의 노래가 새록새록 솟고', '그댈 그리며 사는 날들 꿈만 같아요', '그대 고운 내사랑', '오월의 햇살 같은 꿈이여', '그댈 기다리며 보내는 밤은', '왜이리 더딘 건지', '그대 고운 내사랑', '오월의 햇살 같은 꿈이여', '그댈 기다리며 보내는 밤은', '왜이리 더딘지', '그대 짊어진 삶의 무게 가늠하지 못해', '오늘도 나는 이렇게 외로워하지만', '가시나무 숲 서걱이던 내 가슴 치우고', '그대를 쉬게 하고 싶어 내 귀한 사람아', '그대 고운 내사랑', '오월의 햇살 같은 꿈이여', '그댈 기다리며 보내는 밤은', '왜이리 더딘 건지', '그대 고운 내사랑', '오월의 햇살 같은 꿈이여', '그댈 기다리며 보내는 밤은', '왜이리 더딘지']"
백지영,거짓말이라도 해서 널 보고싶어,"['내가 미안해', '이렇게 아플 줄도 모르고', '너에게 모질게도 대했던 바보야', '후회에 맘을 담아 봤자', '이미 끝난 걸', '이제 다시는', '너를 볼 수 없잖아', '거짓말이라도', '해서 널 보고싶어', '줄게 남아있다고', '억지를 부리곤', '한번 더 너를 보고싶어', '나 많이 구차하지만', '네 맘을 돌릴 수 있다면', '다시 날 사랑하게 할 수 있다면', '내가 그대를 기다릴게요', '어제는 하루 종일 펑펑 울었어', '아직까지도 너의 온기가', '내 맘을 감싸 안아서', '내 맘을 왜 몰라주냐며', '슬프게 울고 있던 너를', '그저 바라보기만 했었던 나야', '거짓말이라도', '해서 널 보고싶어', '줄게 남아있다고', '억지를 부리곤', '한번 더 너를 보고싶어', '나 많이 구차하지만', '네 맘을 돌릴 수 있다면', '다시 날 사랑하게 할 수 있다면', '내가 그대를 기다릴게요', '나를 버리지마', '내가 잘못했어', '잠시 동안 내가 미쳤었나봐', '가슴이 찢어질 듯이 아파', '제발 가지마', '내게 잘 지내라고 말하지마', '거짓말이었어', '확인받고 싶어서', '사랑받고 싶어서', '네 맘을 찢어놓고', '이기적인 사랑을 했었나봐', '내가 미친게 맞아', '이제 와서 후회가 돼', '그렇게 잘해줬던 너였는데', '내가 그대를 놓친 거에요', '나 같은 사람 만나지마요']"
임창정,힘든 건 사랑이 아니다,"['내가 널 떠났어야 했는데 왜 떠나야 하는지도 아는데', '어떤 아무 말도 아무것도 줄 게 없는 내 곁에서 늘 조용히 손을 잡아준 그대', '제발 나를 떠나 부디 너를 찾아 이젠 놔도 되는 너의 나를', '분명 다시 돌아갈 수 있으니 더 늦기 전에 어서 나를 떠나가', '왜 일찍 널 보낼 수 없었을까 살면서 너와 내가 죽어도 너와 내가 아닌 것을', '누군가 그에겐 소중한 너인데 내 그늘에 가려 사랑받지 못해서 미안해', '그만큼 받았으니 된 거야 내 생엔 없을 것 같던 그 사랑', '어떤 아무 말도 아무것도 줄 게 없는 나일 텐데 또 그렇게 날 안아주는 그대', '제발 나를 떠나 부디 너를 찾아 이젠 놔도 되는 너의 나를', '분명 다시 돌이킬 수 있으니 더 늦기 전에 어서 나를 떠나가', '더 일찍 널 보낼 수 없었을까 혹시나 너와 내가 영원한 너와 내가 맞을까 봐', '누군가 그에겐 소중한 너인데 내가 되고 싶어 염치없이 지금까지 널 잡은 거야', '떠나고 나면 우린 다 잃는 걸까 아냐 그저 제자리인 거야', '우리 헤어지면 잠시 아파 정말 잠시일 거야 세상도 잘했다고 말할 거야', '왜 일찍 널 보낼 수 없었을까 살면서 너와 내가 죽어도 너와 내가 아닌 것을', '누군가 그에겐 소중한 너인데 내 그늘에 가려 사랑받지 못해서 미안해']"
방탄소년단,시차,"['24 누구보다 더 빨리 어른이 된 것만 같아', 'My life has been a movie all the time', '해 뜨는 곳으로 달렸어 every single night', '누구의 내일에 가봤던 것도 같아', '온 세상이 너무 컸던 그 소년', 'Keep on runnin’ errday mic 잡아들어', 'Friends ridin’ subway, I’ll be in the airplane mode', '전 세계를 rock on I made my own lotto', 'But 너무 빠른 건지 놓쳐버린 흔적이', ""Don't know what to do with"", ""Am I livin' this right?"", '왜 나만 다른 시공간 속인 걸까', '', ""Oh I can't call ya I can't hol' ya"", ""Oh I can't"", 'And yes you know yes you know', ""Oh I can't call ya I can't touch ya"", ""Oh I can't"", 'Let me know', 'Can I someday finna find my time', 'Finna find my time', 'Someday finna find my time', '', 'Oh I think I was in yesterday', 'Cuz everybody walk too fast', '나도 모르게 커버린 어린 나', '(길을 잃어버린 어린아이처럼)', 'This got me oh just trippin’', '서성대는 이 느낌', ""Don't know what to do with"", ""Am I livin' this right?"", '왜 나만 다른 시공간 속인 걸까', '', ""Oh I can't call ya I can't hol' ya"", ""Oh I can't"", 'And yes you know yes you know', ""Oh I can't call ya I can't touch ya"", ""Oh I can't"", 'Let me know', 'Can I someday finna find my time', 'Finna find my time', 'Someday finna find my time', '', '때론 나의 숨 막힐 때면', '모잘 눌러쓰고 계속 달려', 'Yeah I don’t gotta know where I go', 'Even if it’s opposite of sun', 'One time for the present', 'Two time for the past', 'Happy that we met each other', 'Now til’ the very end', '', ""Oh I will call ya I will hol' ya"", 'Oh I will', 'And yes you know yes you know', 'Oh I will call ya I will touch ya', 'Oh I will', 'And you know', 'Can I someday finna find my time', 'Can I someday finna find my time', 'Finna find my time', 'Find my time']"
장덕철,있어줘요,"['나와 둘이 함께 늙어가자던', '습관처럼 뱉던 말 아직 여전하니', '뭐든 나와 함께 한다면', '그저 좋다던 예쁜 얼굴 생각나는 밤', '나에게 늘 맞춰주던 너', '익숙함이 커 지키지 못했어 그땐', '내 얘기에 귀 기울이던 너의', '앳된 표정이 아직도 선명해', '다시금 날 봐줘요', '그대의 기나긴 투정도', '모두 들어드릴게요', '아직도 지키지 못한', '약속을 기다린다면', '그대여 다시금 내 곁에 있어줘요', '머물러요', '질투 어린 술주정에도', '미안하다며 계속 나를 달랬던 그대', '따듯한 그 말들을 무시했던', '그때의 내가 원망스럽네요', '다시금 날 봐줘요', '그대의 기나긴 투정도', '모두 들어드릴게요', '아직도 지키지 못한', '약속을 기다린다면', '그대여 다시금 내 곁에 있어줘요', '그대가 돌아오면', '멍청한 내 어린 습관도', '전부 다 고칠게요', '사랑은 처음이라서', '그대를 아프게 해서', '미안해요']"
거미,기억해줘요 내 모든 날과 그때를,"['듣고있나요 나의 이 모든 얘기를', '그댈 향한 내 깊은 진심을', '매일 그리움 속에 그대를 불러보지만', '닿을 수 없는 마음을', '나도 이젠 알 것 같아요', '내 안의 그대를 놓을 수 없네요', '애써도 그게 잘 안돼요', '마음과 반대로 밀어내려 할수록', '이토록 더 아파지네요', '기억하나요 나의 이 모든 얘기를', '그댈 향한 내 깊은 진심을', '매일 그리움 속에 그대를 불러보지만', '닿을 수 없는 마음을', '나도 이젠 알 것 같아요', '스쳐가는 이 계절을 지나', '언젠가는 멀어질 걸 아니까', '더 모질게 그댈 밀어냈어요 너무', '가슴이 미칠 듯 아파도', '듣고 있나요 나의 이 모든 얘기를', '그댈 향한 내 깊은 진심을', '매일 그리움 속에 그대를 불러보지만', '닿을 수 없는 마음을', '나도 이젠 알 것 같아요', '아무 이유 없이 눈물 나는 날에는', '그댈 찾아가고 있네요 이렇게', '기억해줘요 내 모든 날과 그때를', '지울수록 선명해지니까', '가슴 아프겠지만 그대를 보내야 해요', '나를 기억해주세요 나 그대만', '사랑했음을']"
임영웅,어느 60대 노부부이야기,"['곱고 희던 그 손으로', '넥타이를 메어주던 때', '어렴풋이 생각나오', '여보 그 때를 기억하오', '막내아들 대학 시험', '뜬 눈으로 지새던 밤들', '어렴풋이 생각나오', '여보 그 때를 기억하오', '세월은 그렇게 흘러', '여기까지 왔는데', '인생은 그렇게 흘러', '황혼에 기우는데', '큰 딸아이 결혼식 날', '흘리던 눈물 방울이', '이제는 모두 말라', '여보 그 눈물을 기억하오', '세월은 그렇게 흘러', '여기까지 왔는데', '인생은 그렇게 흘러', '황혼에 기우는데', '세월은 그렇게 흘러', '여기까지 왔는데', '인생은 그렇게 흘러', '황혼에 기우는데', '다시 못 올 그 먼 길을', '어찌 혼자 가려하오', '여기 날 홀로 두고', '여보 왜 한마디 말이 없소', '여보 안녕히 잘 가시게', '여보 안녕히']"
"김나영, 양다일",헤어진 우리가 지켜야 할 것들,"['여기 내 머릿속에', '스위치 같은', '그런 게 있음 좋겠어', '눈을 감듯 널 꺼놓게', '매일 숨을 쉬듯이', '널 사랑했던', '나쁜 버릇은 어떡해야', '고쳐질까', '알아 쉽진 않겠지', '한동안 생각날 테고', '행여나 울더라도', '흔들리진 말자', '혹시 내 전화를 기다리거나', '취해서 집 앞을 찾아오는 일 안 돼', '실수로라도 내 생각 따윈 절대 안 돼', '안 돼 안 돼', '너 혹시 내 사진을 찾아보거나', '나 몰래 내 소식을', '검색하는 일 안 돼', '이젠 안 돼 우린 안 돼 너와 나', '더는 해선 안 되는 일', '우릴 알던 누군가 너를 만나', '스치듯 나의 안불 묻더라도', '웃음으로 웃음으로', '받아줄 수 있길', '혹시 내 전화를 기다리거나', '취해서 집 앞을 찾아오는 일 안 돼', '실수로라도 내 생각 따윈 절대 안 돼', '안 돼 안 돼', '너 혹시 내 사진을 찾아보거나', '나 몰래 내 소식을', '검색하는 일 안 돼', '이젠 안 돼 우린 안 돼 너와 나', '잘 한 건진 모르지만', '후회할지 모르지만', '소리 없이 흐르는 눈물을 잡고 안녕', '우리들의 수많은 기념일과', '서로의 이름 목소리까지도', '자고 나면 모두 다 잊는 거야', '모든 걸 잊고 떠나는 거야', '널 사랑했지만', '보고 싶겠지만', '오늘 이후로 우린 없는 거야', '아무 일도 아닌 듯이', '아무 일도 없던 듯이']"
Crush,둘만의 세상으로 가,"['바람 같은 그대가 나를 스쳐가네요', '잠시 쉬어 날 바라봐요', '이 모든 날들이 영원할 순 없기에', '저물어가는 저 달에 기도했죠', '모든 시간이 멈추길', '둘만의 세상으로 가', '못다 한 말을 전하길', '그댄 날 떠나겠지만', '나의 사랑은 닿기를', '모두 잠든 이 밤에 그댄 내게 다가와', '세상 가장 이쁜 목소리로', '날 사랑한다고 말해요', '내 맘 깊은 곳에 자꾸 그대가 보여요', '그대 작은 몸짓조차 날 웃게 하네요', '마치 다른 사람처럼', '둘만의 세상으로 가', '못다 한 말을 전하길', '그댄 날 떠나겠지만', '모두 잠든 이 밤에 내게로 와', '사랑을 말해 줘요', '기다리기만 하다', '늘 그댈 울게 하는 날', '받아줘요', '같은 하늘 아래 다른 세상 속', '같은 별을 우린 함께 바라봐요', '서로의 밤하늘 아래', '둘만의 세상으로 가', '못다 한 말을 전하길']"
황인욱,취했나봐,"['취했나봐 우리 이제 그만하자', '너와 친구로 지내는 거', '나 안될 것 같아', '그동안 나 무덤덤한 척했지만', '너와 함께했던 그날부터 설레었던 나', '뭐해 넌 괜찮니', '웃고 있는 너의 표정에', '한참 망설이다', '아무 말도 못했어', '취했나봐 너에게 취했나봐', '나 너 좋아하나봐', '왜 자꾸 헷갈리게 해 왜 why', '미쳤나봐 너만 생각나나봐 우리', '이미 알고 있잖아', '나 오늘 너에게 취했나봐', '뭐해 좀 걸을까', '같이 걷던 길목에 서서', '한참 바라보다', '아무 말도 못했어', '취했나봐 너에게 취했나봐', '나 너 좋아하나봐', '왜 자꾸 헷갈리게 해 왜 why', '미쳤나봐 너만 생각나나봐 우리', '이미 알고 있잖아', '나 오늘 너에게 취했나봐', '난 안돼 오늘은 안돼 네가 없으면', '나 지금 너에게 말하고 싶어', '오늘 지금 여기 이 순간 우리', '넌 어떠니 지금 앞에 있는 나', '아무 대답 없는 너', '왜 자꾸 헷갈리게 해 왜 why', '미쳤나봐 너만 생각나나봐 우리', '이미 알고 있잖아', '나 오늘 너에게 취했나봐', '오늘 너에게']"
송하예,새 사랑,"['한참을 내 옆에서 지켜주던', '무던한 사람', '가끔 네 욕을 해도 내 편이 돼주는', '착한 사람', '새 사랑을 시작하는 게', '아직 겁나는데', '이런 나라도 좋대', '오늘 고백하는 그 남잘 보고', '난 니가 생각나서 눈물을 참다가', '내 답을 기다리는 그 눈에', '괜히 죄를 짓는 것 같아서', '아무 말도 못했어', '이젠 나도 행복해도 돼', '듣지 못할 답을', '왜 너에게 묻는건지', '오늘 고백하는 그 남잘 보고', '난 니가 생각나서 눈물을 참다가', '내 답을 기다리는 그 눈에', '괜히 죄를 짓는 것 같아서', '고개만 끄덕였어', '나 괜찮은거지', '사랑해도 되지', '니가 못해준', '그때보다 더 예쁜사랑', '전부 해 줄 사람을 만났어', '오늘같이 기뻐해야 하는날', '왜 혼자 미안하고 눈물이 나야해', '말 없이 나를 안아주는 그품에', '이제 너를 보내야 할까봐', '미안해 이제 안녕', '미안해 정말 안녕']"
(여자)아이들,덤디덤디 (DUMDi DUMDi),"['뜨거운 태양에 살짝 미친 난', '쉽게 두 볼이 빨개지고', '그러다 어질어질 달아오른 난', '헤엄을 치듯 춤을 추고', '음악을 더 크게 더 틀고 싶어', '우리 사랑이 안 들리게', '안아도 더 가까이 붙고 싶어', '닿은 심장이 팡 터지게', '바람은 두근대게 또 파도는 쿵쾅대게', '저기 드러머처럼 내 마음을 두드려줘', '내게 들려줘 이 여름의 그 노래를', 'Every night every mind', 'every time every sign', '어딜 가도 여긴 Tropical night', '찌는 날 찌는 밤바다의 칼바람', '잊을 수 없이 타오르는 밤', '덤디덤디 덤디덤디', '덤디덤디 덤디덤디', 'Turn up my summer', '덤디덤디 덤디덤디', '덤디덤디 덤디덤디', 'Turn up my summer', 'Hey drummer 무더위로 높여', 'Kick & snare는 우리 벽을 녹여', 'Oh god 흠뻑 젖어버린 속옷', '야자수가 흔들리도록 춤 춰', '폭죽 펑펑 터지는 축제에 텅텅', '머리를 비우고 미친 듯 음악은 Turnt up', '첨벙대는 파도의 Beat는', '두구 둥 두구 둥 DJ 바람은 삐끼삐끼움', '사랑을 더 세게 더 주고 싶어', '나의 계절이 느껴지게', '이대로 두 눈을 꼭 감고 싶어', '태양이 떠도 영원하게', '바람은 살랑대게 또 파도는 찰랑대게', '저기 댄서들처럼 내 마음을 흔들어줘', '내게 들려줘 이 여름의 그 노래를', 'Every night every mind', 'every time every sign', '어딜 가도 여긴 Tropical night', '찌는 날 찌는 밤바다의 칼바람', '잊을 수 없이 타오르는 밤', '덤디덤디 덤디덤디', '덤디덤디 덤디덤디', 'Turn up my summer', '덤디덤디 덤디덤디', '덤디덤디 덤디덤디', '달이 잠들고 여름이 다 식으면', '내게 불러줘 뜨거웠던 그때 노래를', 'Shout it out loud', 'Let’s turn up my summer bae', 'Hit the drum', '덤디덤덤 덤디디덤덤', '덤디덤덤 덤디디덤덤', '덤디덤덤 덤디디덤덤', '덤디덤덤', 'Turn up my summer', '덤디덤덤 덤디디덤덤', '덤디덤덤', '덤디덤덤 덤디디덤덤', '덤디덤덤', 'Turn up my summer']"
방탄소년단,We are Bulletproof : the Eternal,"['가진 게 꿈밖에 없었네', '눈 뜨면 뿌연 아침뿐', '밤새 춤을 추며 노래해', '그 끝이 없던 악보들', '', 'Ay 우린 호기롭게 shout', '‘다 던져봐’', '세상과 첫 싸움', 'Don’t wanna die', 'But so much pain', 'Too much cryin’', 'So 무뎌지는 칼날', '', 'Oh I', 'We were only seven', 'I', 'But we have you all now', '일곱의 겨울과 봄 뒤에', '이렇게 맞잡은 손끝에', 'Oh I', 'Yeah we got to heaven', '', '내게 돌을 던져', '우린 겁이 없어 anymore', 'We are we are together bulletproof', '(Yeah we have you have you)', '또 겨울이 와도', '누가 날 막아도 걸어가', 'We are we are forever bulletproof', '(Yeah we got to heaven)', '', 'We are bullet bullet bulletproof', '부정적인 시선에 맞서 우린 해냈구', '나쁜 기억도 많은 시련도', '다 호기롭게 우린 막아냈지 bulletproof', '', '늘 생각해', '아직 꿈속인 건 아닐까', '길었던 겨울', '끝에 온 게 진짜 봄일까', '모두 비웃던', '한땐 부끄럽던 이름', '이건 쇠로 된 증명', '“Bullet-proof”.', '', 'Oh I', 'We were only seven', 'I', 'But we have you all now', '일곱의 겨울과 봄 뒤에', '이렇게 맞잡은 손끝에', 'Oh I', 'Yeah we got to heaven', '', '내게 돌을 던져', '우린 겁이 없어 anymore', 'We are we are together bulletproof', '(Yeah we have you have you)', '또 겨울이 와도', '누가 날 막아도 걸어가', 'We are we are forever bulletproof', '(Yeah we got to heaven)', '', 'Oh oh', '다신 멈추지 않을래', '여기 우리가 함께이기에', 'Tell me your every story', ""Tell me why you don't stop this"", ""Tell me why you still walkin'"", ""Walkin' with us"", '(Yeah we got to heaven)', '', '내게 돌을 던져', '우린 겁이 없어 anymore', 'We are we are together bulletproof', '(Yeah we have you have you)', '또 겨울이 와도', '누가 날 막아도 걸어가', 'We are we are forever bulletproof', '(Yeah we got to heaven)', '', '(Yeah we have you have you)', 'Yeah we are not seven, with you', 'Yeah we are not seven, with you', '', 'Yeah we are not seven', 'With you']"
"식케이 (Sik-K), pH-1, 박재범, 김하온 (HAON)",깡 Official Remix,"['Yeah yeah H1GHR GGANG', 'back at it again', 'Yeah yeah better watch out', 'I’m gonna make it rain', '차에 타봐 uh yeah', 'Before I hop out uh yeah', '과연 누가 hot uh yeah', 'Brother u not uh', 'Yeah 다시 돌아왔지', 'It’s H1GHR GGANG', 'Yea we came back again', 'WOAH', '이건 농담 아냐', '다 매번 놀라 너무 오른 내 폼에', 'WOAH', '전 세계를 돌아 we touring', '지구 저 반대편까지 yea', '누워서 가는 비행기 덕에', '우린 절대로 차엔 안타지', '차엔 안타지 시간은 가지', 'tickin and tockin', '가짜들 바삐 도망이나 가지', '난 전부 다 깡그리', '잡아 안 놓쳐 H1GHR GGANG 또 난동 펴', '니네 팀 분위기 다 초 쳐', 'Ride or die lil homie I told ya', 'H1GHR GGANG', '화려한 조명이 날', '감싸지 않아도 난 빛이 나', '불이 꺼져 홀로 남아도', '앞을 향해 계속 달려가', 'H1GHR GGANG we swagging', 'Boy you know we on the way', 'Hater들이 뭐라 해도', 'Don’t care what they say', '모든 거를 적셔 적셔', 'Can u feel the rain', '난 쓰러질 때까지 널 위해 춤을 춰', 'Gotta hunnit dollaz', 'I’m a baller baller I’m a shot caller', 'What my ala motter', 'It’s get money money', 'then I hit up follies', '남자 놈들 왜 이리 말이 많아', '네가 나를 알아 I get hotter hotter', '똑같이 벌어도 우린 달라 달라', '내 시간 원해 빌어 싸바싸바', '난 hustler workman like lululala', '나는 없어 자만', '해내야만 했어', '허세와는 거리가 넘 멀어', '더 세게 밟아 들어가 이제 터널', 'TV에 나와 like timmy turner', '나 비처럼 fly', 'Ain’t gon’ lie', '하늘에 누워있지 다 물 만나', '아무리 따라와봤자 날 못 잡아', 'H1GHR gang 아니 고쳐 깡', '화려한 조명이 날', '감싸지 않아도 난 빛이 나', '불이 꺼져 홀로 남아도', '앞을 향해 계속 달려가', 'H1GHR GGANG we swagging', 'Boy you know we on the way', 'Hater들이 뭐라 해도', 'Don’t care what they say', '모든 거를 적셔 적셔', 'Can u feel the rain', '난 쓰러질 때까지 널 위해 춤을 춰', 'Yeah yeah H1GHR GGANG', 'back at it again', 'Yeah yeah better watch out', 'I’m gonna make it', '차에 타봐 uh yeah', 'Before I hop out uh yeah', '과연 누가 hot uh yeah', 'Brother u not uh', 'H1GHR GGANG we get it all', '화려한 조명 이리로']"
태연 (TAEYEON),그대라는 시,"['언제부터인지 그대를 보면', '운명이라고 느꼈던 걸까', '밤하늘의 별이 빛난 것처럼', '오랫동안 내 곁에 있어요', '그대라는 시가 난 떠오를 때마다', '외워두고 싶어 그댈 기억할 수 있게', '슬픈 밤이 오면 내가 그대를 지켜줄게', '내 마음 들려오나요', '잊지 말아요', '지나가는 계절 속에 내 마음은', '변하지 않는단 걸 아나요', '그저 바라보는 눈빛 그 하나로', '세상을 다 가진 것 같은데', '그대라는 시가 난 떠오를 때마다', '외워두고 싶어 그댈 기억할 수 있게', '슬픈 밤이 오면 내가 그대를 지켜줄게', '내 마음 들려오나요', '잊지 말아요', '꽃이 피고 지는 날이 와도', '이것 하나만 기억해줘요', '그댈 향한 마음을', '언젠가는 우리', '멀어질지 몰라도', '나는 그대라면 기다릴 수 있을 텐데', '시간이 흘러도 내가 이곳에 서 있을게', '그대 망설이지 말아요', '그때가 오면']"
방탄소년단,Inner Child,"['그때 우리', '참 많이 힘들었지', '너무나 먼 저 하늘의 별', '올려보면서', '', '그때의 넌', '은하수를 믿지 않아', '하지만 난 봐버렸는 걸', '은색 galaxy', '', '아팠을 거야', '너무 힘들었을 거야', '끝없는 빛을', '쫓아 난 달렸거든', '', '아릿해와 그 여름날의 공기', '너무 차갑던 잿빛 거리의 소리', '숨을 마시고 네 문을 두드리네', ""We gon' change"", ""We gon' change"", ""We gon' change"", ""We gon' change"", ""We gon' change"", '', '이제 우리', '많이 웃었음 해', '괜찮을 거야 오늘의 내가', '괜찮으니까', '', '어제의 너', '이젠 다 보여', '움트던 장미 속 많은 가시', '안아주고 싶어', '', '미소진 꼬마', '마냥 해맑게 웃던 아이', '그런 널 보면', '자꾸 웃음이 나와', '', '아릿해와 그 여름날의 공기', '너무 차갑던 잿빛 거리의 소리', '숨을 마시고 네 문을 두드리네', ""We gon' change"", ""We gon' change"", ""We gon' change"", ""We gon' change"", ""We gon' change"", '', 'Tonight', '네게 내 손을 맞닿으면', '그 손을 잡아줄 수 있니', '내가 너가 될 테니', '', '넌 나의', '은하수들을 보면 돼', '저 별들을 맞으면 돼', '나의 세상을 네게 줄게', '', '너의 눈을 비춘', '빛들은 지금의 나니까', 'You’re my boy, my boy', 'My boy, my boy, my boy', '', ""We gon' change"", ""We gon' change"", ""We gon' change"", ""We gon' change"", ""We gon' change"", ""We gon' change"", ""We gon' change"", ""We gon' change""]"
태연 (TAEYEON),사계 (Four Seasons),"['사계절이 와 그리고 또 떠나', '내 겨울을 주고 또 여름도 주었던', '온 세상이던 널 보낼래', '정말 너를 사랑했을까', '언제야 봄이던가', '맞아 그땐 한참 서로가', '셰익스피어의 연극 같은', '마지막이 될 사랑 마주한 듯', '둘밖에 안 보였나 봐', '다른 걸 좀 보고파', 'I gave you the world', '너만이 전부라', '내 겨울을 주고 또 여름도 주었지', '뜨겁고 차갑던 그 계절에', '정말 너를 사랑했을까', '내가 너를 사랑했을까', '서로를 그리워했고', '서로를 지겨워하지', '그 긴 낮과 밤들이', '낡아 녹슬기 전에', '우리 다시 반짝이자', '또 계절이 바뀌잖아', 'I gave you the world', '너만이 전부라', '내 겨울을 주고 또 여름도 주었지', '뜨겁고 차갑던 그 계절에', '정말 너를 사랑했을까', '내가 너를 사랑했을까', '가도 돼 뒤돌아볼 때쯤엔 난 없어', '우리 꽤 괜찮았어', '그거면 된 거야 떠날 때', '사계절이 와 그리고 또 떠나', '내 겨울을 주고 또 여름도 주었던', '온 세상이던 널 보낼래', '정말 너를 사랑했을까', '내가 너를 사랑했을까', '내가 너를 사랑했을까']"
영탁,찐이야,"['찐찐찐찐 찐이야 완전 찐이야', '진짜가 나타났다 지금', '찐찐찐찐 찐이야 완전 찐이야', '찐하게 사랑할 거야', '요즘 같이 가짜가 많은 세상에', '믿을 사람 바로 당신 뿐', '내 모든 걸 다 줘도 아깝지 않은', '내 인생에 전부인 사람', '끌리네 끌리네 자꾸 끌리네', '쏠리네 쏠리네 자꾸 쏠리네', '심장을 훔쳐간 사람', '찐찐찐찐 찐이야 완전 찐이야', '진짜가 나타났다 지금', '찐찐찐찐 찐이야 완전 찐이야', '찐하게 사랑할 거야', '찐이야', '요즘 같이 가짜가 많은 세상에', '믿을 사람 바로 당신 뿐', '내 모든 걸 다 줘도 아깝지 않은', '내 인생에 전부인 사람', '끌리네 끌리네 자꾸 끌리네', '쏠리네 쏠리네 자꾸 쏠리네', '심장을 훔쳐간 사람', '찐찐찐찐 찐이야 완전 찐이야', '진짜가 나타났다 지금', '찐찐찐찐 찐이야 완전 찐이야', '찐하게 사랑할 거야', '찐하게 찐하게 찐하게 찐하게', '찐하게 사랑할 거야']"
폴킴,비,"['비가 내리다 말다', '우산을 챙길까 말까', 'tv엔 맑음이라던데', '네 마음도 헷갈리나봐', '비가 또 내리다 말다', '하늘도 우울한가봐', '비가 그치고나면', '이번엔 내가 울것만같아', 'Strumming down to my memories', '지직거리는 라디오에선', '또 뻔한 love song', '잊고있던 아픈 설레임', '널 생각나게해', '우리 걷던 이길위에', '흘러나오던 멜로디', '흥얼거렸었지 넌 어디있니', '하늘은 이렇게 맑은데', '비에 젖은 내 마음을', '따뜻하게도 비춰주던 너는', '나에게 햇살같아', '그런널 왜 난 보냈을까', 'Good bye', 'So hard to lose but easy to repeat', '푹 숙인 얼굴 날 알아봤을까', ""I'm losing my breathe"", '잊고 싶던 아픈 기억들', '날 더 힘들게해', '시간가는 줄도 모르고', '나눴던 수많은 밤과 사랑노래', '꿈보다 달콤했지', '쉽게 포기한건아닌지', '우연히널 마주친 순간', '내 마음 들킬까봐 뒤돌아섰어', '널 잡았다면', '그런 널 왜 난 보냈을까', '우리 걷던 이길위에', '흘러나오던 멜로디', '흥얼거렸었지 넌 어디있니', '하늘은 이렇게 맑은데', '비에 젖은 내 마음을', '따뜻하게도 비춰주던 너는', '나에게 햇살같아', '그런널 왜 난 보냈을까', 'Good bye']"
미도와 파라솔,"너에게 난, 나에게 넌","['너에게 난 해질녘 노을처럼', '한편의 아름다운 추억이 되고', '소중했던 우리 푸르던 날을 기억하며', '우 후회 없이 그림처럼 남아주기를', '나에게 넌 내 외롭던 지난 시간을', '환하게 비춰주던 햇살이 되고', '조그맣던 너의 하얀 손위에', '빛나는 보석처럼 영원의 약속이 되어', '너에게 난 해질녘 노을처럼', '한편의 아름다운 추억이 되고', '소중했던 우리 푸르던 날을 기억하며', '우 후회 없이 그림처럼 남아주기를', '나에게 넌 초록의 슬픈 노래로', '내 작은 가슴속에 이렇게 남아', '반짝이던 너의 예쁜 눈망울에', '수많은 별이 되어', '영원토록 빛나고 싶어', '너에게 난 해질녘 노을처럼', '한편의 아름다운 추억이 되고', '소중했던 우리 푸르던 날을 기억하며', '우 후회 없이 그림처럼 남아주기를', '너에게 난 해질녘 노을처럼', '한편의 아름다운 추억이 되고', '소중했던 우리 푸르던 날을 기억하며', '우 후회 없이 그림처럼 남아주기를', '그림처럼 남아주기를']"
